sample_index,true_label,selected_model,execution_mode,model_switch_event,confidence,host_inference_latency_us,configured_deadline_ms,deadline_met,final_prediction,final_correct,policy,workload
190,3,student_b_16_4_fp32,HIGH_FIDELITY,False,0.5070229172706604,4.499999931795173,5,True,3,True,ACCURACY_PRIORITY,LOW
191,3,student_b_16_4_fp32,HIGH_FIDELITY,False,0.5123668909072876,4.451123580830692,5,True,3,True,ACCURACY_PRIORITY,LOW
192,0,student_b_16_4_fp32,HIGH_FIDELITY,False,0.99826979637146,7.762711249164154,5,True,0,True,ACCURACY_PRIORITY,LOW
193,2,student_b_16_4_fp32,HIGH_FIDELITY,False,0.5123534202575684,4.2000000348707545,5,True,3,False,ACCURACY_PRIORITY,LOW
194,0,student_b_16_4_fp32,HIGH_FIDELITY,False,0.9973853230476379,4.679663237207665,5,True,0,True,ACCURACY_PRIORITY,LOW
195,0,student_b_16_4_fp32,HIGH_FIDELITY,False,1.0,4.569539729997621,5,True,0,True,ACCURACY_PRIORITY,LOW
196,2,student_b_16_4_fp32,HIGH_FIDELITY,False,0.47824645042419434,4.2000000348707545,5,True,3,False,ACCURACY_PRIORITY,LOW
197,1,student_b_16_4_fp32,HIGH_FIDELITY,False,0.9954406023025513,4.366101796076679,5,True,1,True,ACCURACY_PRIORITY,LOW
198,3,student_b_16_4_fp32,HIGH_FIDELITY,False,0.5201669931411743,4.727358074299329,5,True,3,True,ACCURACY_PRIORITY,LOW
199,1,student_b_16_4_fp32,HIGH_FIDELITY,False,0.9997547268867493,4.3999999661537,5,True,1,True,ACCURACY_PRIORITY,LOW
200,0,student_b_16_4_fp32,HIGH_FIDELITY,False,0.9908536672592163,4.557426403495967,5,True,0,True,ACCURACY_PRIORITY,LOW
201,0,student_b_16_4_fp32,HIGH_FIDELITY,False,0.9997898936271667,4.435529537900911,5,True,0,True,ACCURACY_PRIORITY,LOW
202,3,student_b_16_4_fp32,HIGH_FIDELITY,False,0.5112883448600769,4.544050960429326,5,True,3,True,ACCURACY_PRIORITY,LOW
203,3,student_b_16_4_fp32,HIGH_FIDELITY,False,0.5077460408210754,4.6425969004001,5,True,3,True,ACCURACY_PRIORITY,LOW
204,0,student_b_16_4_fp32,HIGH_FIDELITY,False,0.9999219179153442,4.300000000512227,5,True,0,True,ACCURACY_PRIORITY,LOW
205,3,student_b_16_4_fp32,HIGH_FIDELITY,False,0.5117617845535278,4.499999931795173,5,True,3,True,ACCURACY_PRIORITY,LOW
206,1,student_b_16_4_fp32,HIGH_FIDELITY,False,0.9220322370529175,4.94206655115634,5,True,1,True,ACCURACY_PRIORITY,LOW
207,1,student_b_16_4_fp32,HIGH_FIDELITY,False,0.9995331764221191,4.415790016517585,5,True,1,True,ACCURACY_PRIORITY,LOW
208,0,student_b_16_4_fp32,HIGH_FIDELITY,False,0.9968810081481934,4.311169504638147,5,True,0,True,ACCURACY_PRIORITY,LOW
209,2,student_b_16_4_fp32,HIGH_FIDELITY,False,0.5017144680023193,5.818147274380503,5,True,3,False,ACCURACY_PRIORITY,LOW
210,1,student_b_16_4_fp32,HIGH_FIDELITY,False,0.9966642260551453,4.5454829201395315,5,True,1,True,ACCURACY_PRIORITY,LOW
211,3,student_b_16_4_fp32,HIGH_FIDELITY,False,0.5131786465644836,4.788293225848052,5,True,3,True,ACCURACY_PRIORITY,LOW
212,0,student_b_16_4_fp32,HIGH_FIDELITY,False,0.9452877044677734,4.710220758863171,5,True,0,True,ACCURACY_PRIORITY,LOW
213,2,student_b_16_4_fp32,HIGH_FIDELITY,False,0.5061982870101929,4.5800982386070865,5,True,3,False,ACCURACY_PRIORITY,LOW
214,1,student_b_16_4_fp32,HIGH_FIDELITY,False,0.9997981190681458,4.099999955542444,5,True,1,True,ACCURACY_PRIORITY,LOW
215,1,student_b_16_4_fp32,HIGH_FIDELITY,False,0.9997201561927795,4.411177332570492,5,True,1,True,ACCURACY_PRIORITY,LOW
216,0,student_b_16_4_fp32,HIGH_FIDELITY,False,0.9967436790466309,4.2000000348707545,5,True,0,True,ACCURACY_PRIORITY,LOW
217,1,student_b_16_4_fp32,HIGH_FIDELITY,False,0.9996852874755859,4.199999921183917,5,True,1,True,ACCURACY_PRIORITY,LOW
218,3,student_b_16_4_fp32,HIGH_FIDELITY,False,0.5050671696662903,4.300000000512227,5,True,3,True,ACCURACY_PRIORITY,LOW
219,1,student_b_16_4_fp32,HIGH_FIDELITY,False,0.9999884366989136,4.839299643457961,5,True,1,True,ACCURACY_PRIORITY,LOW
220,0,student_b_16_4_fp32,HIGH_FIDELITY,False,0.9969658255577087,5.541596271011164,5,True,0,True,ACCURACY_PRIORITY,LOW
221,2,student_b_16_4_fp32,HIGH_FIDELITY,False,0.5055310130119324,4.199999921183917,5,True,3,False,ACCURACY_PRIORITY,LOW
222,2,student_b_16_4_fp32,HIGH_FIDELITY,False,0.5983196496963501,4.701954447595749,5,True,2,True,ACCURACY_PRIORITY,LOW
223,2,student_b_16_4_fp32,HIGH_FIDELITY,False,0.5107172727584839,4.300000000512227,5,True,3,False,ACCURACY_PRIORITY,LOW
224,3,student_b_16_4_fp32,HIGH_FIDELITY,False,0.5018369555473328,5.500000042957254,5,True,3,True,ACCURACY_PRIORITY,LOW
225,2,student_b_16_4_fp32,HIGH_FIDELITY,False,0.5985942482948303,4.657359289394301,5,True,2,True,ACCURACY_PRIORITY,LOW
226,2,student_b_16_4_fp32,HIGH_FIDELITY,False,0.5031233429908752,4.327640408726569,5,True,3,False,ACCURACY_PRIORITY,LOW
227,2,student_b_16_4_fp32,HIGH_FIDELITY,False,0.5577322244644165,4.400000079840538,5,True,2,True,ACCURACY_PRIORITY,LOW
228,0,student_b_16_4_fp32,HIGH_FIDELITY,False,1.0,4.300000000512227,5,True,0,True,ACCURACY_PRIORITY,LOW
229,0,student_b_16_4_fp32,HIGH_FIDELITY,False,0.9999209642410278,5.019410917185206,5,True,0,True,ACCURACY_PRIORITY,LOW
230,3,student_b_16_4_fp32,HIGH_FIDELITY,False,0.5109718441963196,4.2000000348707545,5,True,3,True,ACCURACY_PRIORITY,LOW
231,2,student_b_16_4_fp32,HIGH_FIDELITY,False,0.47824645042419434,4.5974064117783975,5,True,3,False,ACCURACY_PRIORITY,LOW
232,1,student_b_16_4_fp32,HIGH_FIDELITY,False,0.9999998807907104,4.219140207789269,5,True,1,True,ACCURACY_PRIORITY,LOW
233,3,student_b_16_4_fp32,HIGH_FIDELITY,False,0.5049037337303162,4.3999999661537,5,True,3,True,ACCURACY_PRIORITY,LOW
234,0,student_b_16_4_fp32,HIGH_FIDELITY,False,0.999117910861969,5.100456559863487,5,True,0,True,ACCURACY_PRIORITY,LOW
235,3,student_b_16_4_fp32,HIGH_FIDELITY,False,0.5026133060455322,6.274012243595367,5,True,3,True,ACCURACY_PRIORITY,LOW
236,3,student_b_16_4_fp32,HIGH_FIDELITY,False,0.5171219110488892,4.2000000348707545,5,True,3,True,ACCURACY_PRIORITY,LOW
237,1,student_b_16_4_fp32,HIGH_FIDELITY,False,0.9995309114456177,4.4820398640211705,5,True,1,True,ACCURACY_PRIORITY,LOW
238,0,student_b_16_4_fp32,HIGH_FIDELITY,False,0.9999344348907471,4.700000090451795,5,True,0,True,ACCURACY_PRIORITY,LOW
239,1,student_b_16_4_fp32,HIGH_FIDELITY,False,0.9939514398574829,4.666546334518268,5,True,1,True,ACCURACY_PRIORITY,LOW
240,1,student_b_16_4_fp32,HIGH_FIDELITY,False,0.9998778104782104,4.2000000348707545,5,True,1,True,ACCURACY_PRIORITY,LOW
241,0,student_b_16_4_fp32,HIGH_FIDELITY,False,0.9984385371208191,4.300000000512227,5,True,0,True,ACCURACY_PRIORITY,LOW
242,3,student_b_16_4_fp32,HIGH_FIDELITY,False,0.50605309009552,4.412094574375597,5,True,3,True,ACCURACY_PRIORITY,LOW
243,0,student_b_16_4_fp32,HIGH_FIDELITY,False,0.9993647933006287,4.672274734049726,5,True,0,True,ACCURACY_PRIORITY,LOW
244,0,student_b_16_4_fp32,HIGH_FIDELITY,False,0.9988986253738403,7.2999999929379555,5,True,0,True,ACCURACY_PRIORITY,LOW
245,0,student_b_16_4_fp32,HIGH_FIDELITY,False,0.9999998807907104,4.499999931795173,5,True,0,True,ACCURACY_PRIORITY,LOW
246,1,student_b_16_4_fp32,HIGH_FIDELITY,False,0.9990469813346863,4.300000000512227,5,True,1,True,ACCURACY_PRIORITY,LOW
247,3,student_b_16_4_fp32,HIGH_FIDELITY,False,0.5064657330513,4.699999976764957,5,True,3,True,ACCURACY_PRIORITY,LOW
248,1,student_b_16_4_fp32,HIGH_FIDELITY,False,0.9965805411338806,4.941490821945087,5,True,1,True,ACCURACY_PRIORITY,LOW
249,1,student_b_16_4_fp32,HIGH_FIDELITY,False,0.9998692274093628,4.474142136246183,5,True,1,True,ACCURACY_PRIORITY,LOW
250,2,student_b_16_4_fp32,HIGH_FIDELITY,False,0.5120313167572021,4.2000000348707545,5,True,3,False,ACCURACY_PRIORITY,LOW
251,1,student_b_16_4_fp32,HIGH_FIDELITY,False,0.9996752738952637,5.022216507789664,5,True,1,True,ACCURACY_PRIORITY,LOW
252,0,student_b_16_4_fp32,HIGH_FIDELITY,False,0.9884994626045227,5.333748823469506,5,True,0,True,ACCURACY_PRIORITY,LOW
253,2,student_b_16_4_fp32,HIGH_FIDELITY,False,0.513266921043396,4.523310833202935,5,True,3,False,ACCURACY_PRIORITY,LOW
254,3,student_b_16_4_fp32,HIGH_FIDELITY,False,0.5112058520317078,4.099999955542444,5,True,3,True,ACCURACY_PRIORITY,LOW
255,3,student_b_16_4_fp32,HIGH_FIDELITY,False,0.5002834796905518,4.2000000348707545,5,True,3,True,ACCURACY_PRIORITY,LOW
256,0,student_b_16_4_fp32,HIGH_FIDELITY,False,0.9990302324295044,4.732102593857001,5,True,0,True,ACCURACY_PRIORITY,LOW
257,2,student_b_16_4_fp32,HIGH_FIDELITY,False,0.659080445766449,4.400000079840538,5,True,2,True,ACCURACY_PRIORITY,LOW
258,0,student_b_16_4_fp32,HIGH_FIDELITY,False,0.8918609023094177,4.490842354637839,5,True,0,True,ACCURACY_PRIORITY,LOW
259,1,student_b_16_4_fp32,HIGH_FIDELITY,False,0.9846640229225159,4.633092643526521,5,True,1,True,ACCURACY_PRIORITY,LOW
260,1,student_b_16_4_fp32,HIGH_FIDELITY,False,0.9996482133865356,4.300000000512227,5,True,1,True,ACCURACY_PRIORITY,LOW
261,2,student_b_16_4_fp32,HIGH_FIDELITY,False,0.5109339356422424,4.29999988682539,5,True,3,False,ACCURACY_PRIORITY,LOW
262,2,student_b_16_4_fp32,HIGH_FIDELITY,False,0.5042255520820618,4.699999976764957,5,True,3,False,ACCURACY_PRIORITY,LOW
263,2,student_b_16_4_fp32,HIGH_FIDELITY,False,0.5073559284210205,4.300000000512227,5,True,3,False,ACCURACY_PRIORITY,LOW
264,2,student_b_16_4_fp32,HIGH_FIDELITY,False,0.5114217400550842,4.2000000348707545,5,True,3,False,ACCURACY_PRIORITY,LOW
265,0,student_b_16_4_fp32,HIGH_FIDELITY,False,0.9907851219177246,4.199999921183917,5,True,0,True,ACCURACY_PRIORITY,LOW
266,3,student_b_16_4_fp32,HIGH_FIDELITY,False,0.514167308807373,5.001936861286447,5,True,3,True,ACCURACY_PRIORITY,LOW
267,2,student_b_16_4_fp32,HIGH_FIDELITY,False,0.5230728387832642,4.300000000512227,5,True,2,True,ACCURACY_PRIORITY,LOW
268,2,student_b_16_4_fp32,HIGH_FIDELITY,False,0.5020738244056702,4.400000079840538,5,True,3,False,ACCURACY_PRIORITY,LOW
269,0,student_b_16_4_fp32,HIGH_FIDELITY,False,0.9997441172599792,4.254911077786815,5,True,0,True,ACCURACY_PRIORITY,LOW
270,1,student_b_16_4_fp32,HIGH_FIDELITY,False,0.9998598098754883,4.919747514884484,5,True,1,True,ACCURACY_PRIORITY,LOW
271,3,student_b_16_4_fp32,HIGH_FIDELITY,False,0.5124006271362305,4.2000000348707545,5,True,3,True,ACCURACY_PRIORITY,LOW
272,0,student_b_16_4_fp32,HIGH_FIDELITY,False,0.9979161620140076,6.921161432715534,5,True,0,True,ACCURACY_PRIORITY,LOW
273,3,student_b_16_4_fp32,HIGH_FIDELITY,False,0.5037240982055664,4.704809515420386,5,True,3,True,ACCURACY_PRIORITY,LOW
274,0,student_b_16_4_fp32,HIGH_FIDELITY,False,0.9918688535690308,4.2000000348707545,5,True,0,True,ACCURACY_PRIORITY,LOW
275,2,student_b_16_4_fp32,HIGH_FIDELITY,False,0.5035216808319092,4.498704494469104,5,True,3,False,ACCURACY_PRIORITY,LOW
276,3,student_b_16_4_fp32,HIGH_FIDELITY,False,0.5219109654426575,4.283605107705748,5,True,2,False,ACCURACY_PRIORITY,LOW
277,2,student_b_16_4_fp32,HIGH_FIDELITY,False,0.6479822397232056,4.400000079840538,5,True,2,True,ACCURACY_PRIORITY,LOW
278,0,student_b_16_4_fp32,HIGH_FIDELITY,False,1.0,5.639089176253158,5,True,0,True,ACCURACY_PRIORITY,LOW
279,1,student_b_16_4_fp32,HIGH_FIDELITY,False,0.9898355603218079,4.300000000512227,5,True,1,True,ACCURACY_PRIORITY,LOW
280,3,student_b_16_4_fp32,HIGH_FIDELITY,False,0.47824645042419434,4.1465420665907855,5,True,3,True,ACCURACY_PRIORITY,LOW
281,3,student_b_16_4_fp32,HIGH_FIDELITY,False,0.47824645042419434,6.823763590222244,5,True,3,True,ACCURACY_PRIORITY,LOW
282,1,student_b_16_4_fp32,HIGH_FIDELITY,False,0.9999040365219116,5.561288136739523,5,True,1,True,ACCURACY_PRIORITY,LOW
283,0,student_b_16_4_fp32,HIGH_FIDELITY,False,0.9995716214179993,4.1000000692292815,5,True,0,True,ACCURACY_PRIORITY,LOW
284,0,student_b_16_4_fp32,HIGH_FIDELITY,False,0.999874472618103,4.974543629668569,5,True,0,True,ACCURACY_PRIORITY,LOW
285,3,student_b_16_4_fp32,HIGH_FIDELITY,False,0.5151531100273132,4.300000000512227,5,True,3,True,ACCURACY_PRIORITY,LOW
286,0,student_b_16_4_fp32,HIGH_FIDELITY,False,0.9997617602348328,3.999999989900971,5,True,0,True,ACCURACY_PRIORITY,LOW
287,3,student_b_16_4_fp32,HIGH_FIDELITY,False,0.5087898373603821,4.55297639933073,5,True,3,True,ACCURACY_PRIORITY,LOW
288,3,student_b_16_4_fp32,HIGH_FIDELITY,False,0.5016511082649231,4.420826503652684,5,True,3,True,ACCURACY_PRIORITY,LOW
289,3,student_b_16_4_fp32,HIGH_FIDELITY,False,0.5060058832168579,4.199999921183917,5,True,3,True,ACCURACY_PRIORITY,LOW
290,3,student_b_16_4_fp32,HIGH_FIDELITY,False,0.5144034624099731,4.300000000512227,5,True,3,True,ACCURACY_PRIORITY,LOW
291,2,student_b_16_4_fp32,HIGH_FIDELITY,False,0.47824645042419434,4.699999976764957,5,True,3,False,ACCURACY_PRIORITY,LOW
292,2,student_b_16_4_fp32,HIGH_FIDELITY,False,0.505851149559021,4.300000000512227,5,True,3,False,ACCURACY_PRIORITY,LOW
293,2,student_b_16_4_fp32,HIGH_FIDELITY,False,0.5023543834686279,4.448336934889636,5,True,3,False,ACCURACY_PRIORITY,LOW
294,1,student_b_16_4_fp32,HIGH_FIDELITY,False,0.9993686079978943,4.34994642247538,5,True,1,True,ACCURACY_PRIORITY,LOW
295,0,student_b_16_4_fp32,HIGH_FIDELITY,False,0.9999666213989258,4.300000000512227,5,True,0,True,ACCURACY_PRIORITY,LOW
296,0,student_b_16_4_fp32,HIGH_FIDELITY,False,1.0,4.795823908299518,5,True,0,True,ACCURACY_PRIORITY,LOW
297,2,student_b_16_4_fp32,HIGH_FIDELITY,False,0.5051386952400208,4.535211754299313,5,True,3,False,ACCURACY_PRIORITY,LOW
298,1,student_b_16_4_fp32,HIGH_FIDELITY,False,0.9999877214431763,235.17975104415163,5,True,1,True,ACCURACY_PRIORITY,LOW
299,3,student_b_16_4_fp32,HIGH_FIDELITY,False,0.5267833471298218,6.271481037154431,5,True,2,False,ACCURACY_PRIORITY,LOW
300,2,student_b_16_4_fp32,HIGH_FIDELITY,False,0.5109484195709229,4.499999931795173,5,True,3,False,ACCURACY_PRIORITY,LOW
301,3,student_b_16_4_fp32,HIGH_FIDELITY,False,0.5012902617454529,4.300000000512227,5,True,3,True,ACCURACY_PRIORITY,LOW
302,2,student_b_16_4_fp32,HIGH_FIDELITY,False,0.5032183527946472,4.621336250753509,5,True,3,False,ACCURACY_PRIORITY,LOW
303,2,student_b_16_4_fp32,HIGH_FIDELITY,False,0.5222359895706177,4.5624592146798815,5,True,2,True,ACCURACY_PRIORITY,LOW
304,0,student_b_16_4_fp32,HIGH_FIDELITY,False,1.0,4.300000000512227,5,True,0,True,ACCURACY_PRIORITY,LOW
305,3,student_b_16_4_fp32,HIGH_FIDELITY,False,0.516938328742981,4.350450775341014,5,True,3,True,ACCURACY_PRIORITY,LOW
306,2,student_b_16_4_fp32,HIGH_FIDELITY,False,0.5022172331809998,5.074949126185673,5,True,3,False,ACCURACY_PRIORITY,LOW
307,3,student_b_16_4_fp32,HIGH_FIDELITY,False,0.5207298994064331,4.3999999661537,5,True,3,True,ACCURACY_PRIORITY,LOW
308,2,student_b_16_4_fp32,HIGH_FIDELITY,False,0.6634712815284729,4.535251874443368,5,True,2,True,ACCURACY_PRIORITY,LOW
309,3,student_b_16_4_fp32,HIGH_FIDELITY,False,0.5037202835083008,4.300000000512227,5,True,3,True,ACCURACY_PRIORITY,LOW
310,1,student_b_16_4_fp32,HIGH_FIDELITY,False,0.9984663724899292,4.300000000512227,5,True,1,True,ACCURACY_PRIORITY,LOW
311,2,student_b_16_4_fp32,HIGH_FIDELITY,False,0.5022788643836975,4.550498586150783,5,True,3,False,ACCURACY_PRIORITY,LOW
312,2,student_b_16_4_fp32,HIGH_FIDELITY,False,0.5117843151092529,4.763183156914705,5,True,3,False,ACCURACY_PRIORITY,LOW
313,0,student_b_16_4_fp32,HIGH_FIDELITY,False,1.0,4.43353890268604,5,True,0,True,ACCURACY_PRIORITY,LOW
314,2,student_b_16_4_fp32,HIGH_FIDELITY,False,0.5027916431427002,4.86135588765546,5,True,3,False,ACCURACY_PRIORITY,LOW
315,0,student_b_16_4_fp32,HIGH_FIDELITY,False,0.9974576830863953,4.309031652415389,5,True,0,True,ACCURACY_PRIORITY,LOW
316,1,student_b_16_4_fp32,HIGH_FIDELITY,False,0.9999805688858032,4.7000593926550716,5,True,1,True,ACCURACY_PRIORITY,LOW
317,2,student_b_16_4_fp32,HIGH_FIDELITY,False,0.5060939192771912,4.3999999661537,5,True,3,False,ACCURACY_PRIORITY,LOW
318,2,student_b_16_4_fp32,HIGH_FIDELITY,False,0.5051745772361755,4.232908158621541,5,True,3,False,ACCURACY_PRIORITY,LOW
319,0,student_b_16_4_fp32,HIGH_FIDELITY,False,0.8712232708930969,4.199999921183917,5,True,0,True,ACCURACY_PRIORITY,LOW
320,3,student_b_16_4_fp32,HIGH_FIDELITY,False,0.5140140652656555,4.139768300758238,5,True,3,True,ACCURACY_PRIORITY,LOW
321,3,student_b_16_4_fp32,HIGH_FIDELITY,False,0.47824645042419434,4.449965867176626,5,True,3,True,ACCURACY_PRIORITY,LOW
322,0,student_b_16_4_fp32,HIGH_FIDELITY,False,0.9984369874000549,4.099999955542444,5,True,0,True,ACCURACY_PRIORITY,LOW
323,2,student_b_16_4_fp32,HIGH_FIDELITY,False,0.5023437142372131,4.957878866745768,5,True,3,False,ACCURACY_PRIORITY,LOW
324,0,student_b_16_4_fp32,HIGH_FIDELITY,False,1.0,4.500000045482011,5,True,0,True,ACCURACY_PRIORITY,LOW
325,2,student_b_16_4_fp32,HIGH_FIDELITY,False,0.5175132751464844,4.300000000512227,5,True,2,True,ACCURACY_PRIORITY,LOW
326,1,student_b_16_4_fp32,HIGH_FIDELITY,False,0.9992107152938843,5.355893281869522,5,True,1,True,ACCURACY_PRIORITY,LOW
327,1,student_b_16_4_fp32,HIGH_FIDELITY,False,0.9970934391021729,4.640414958956841,5,True,1,True,ACCURACY_PRIORITY,LOW
328,1,student_b_16_4_fp32,HIGH_FIDELITY,False,0.9920520782470703,4.462130239426754,5,True,1,True,ACCURACY_PRIORITY,LOW
329,0,student_b_16_4_fp32,HIGH_FIDELITY,False,1.0,5.845590075751808,5,True,0,True,ACCURACY_PRIORITY,LOW
330,2,student_b_16_4_fp32,HIGH_FIDELITY,False,0.5213364958763123,4.199999921183917,5,True,3,False,ACCURACY_PRIORITY,LOW
331,2,student_b_16_4_fp32,HIGH_FIDELITY,False,0.5123040676116943,4.199999921183917,5,True,3,False,ACCURACY_PRIORITY,LOW
332,3,student_b_16_4_fp32,HIGH_FIDELITY,False,0.47824645042419434,4.433354086051005,5,True,3,True,ACCURACY_PRIORITY,LOW
333,2,student_b_16_4_fp32,HIGH_FIDELITY,False,0.5137794613838196,4.3999999661537,5,True,3,False,ACCURACY_PRIORITY,LOW
334,3,student_b_16_4_fp32,HIGH_FIDELITY,False,0.5174816250801086,5.377808693228836,5,True,3,True,ACCURACY_PRIORITY,LOW
335,1,student_b_16_4_fp32,HIGH_FIDELITY,False,0.9999892711639404,4.800000056093268,5,True,1,True,ACCURACY_PRIORITY,LOW
336,3,student_b_16_4_fp32,HIGH_FIDELITY,False,0.5075985789299011,4.300000000512227,5,True,3,True,ACCURACY_PRIORITY,LOW
337,0,student_b_16_4_fp32,HIGH_FIDELITY,False,0.9930508136749268,4.400000079840538,5,True,0,True,ACCURACY_PRIORITY,LOW
338,0,student_b_16_4_fp32,HIGH_FIDELITY,False,0.9999884366989136,4.37343124710644,5,True,0,True,ACCURACY_PRIORITY,LOW
339,2,student_b_16_4_fp32,HIGH_FIDELITY,False,0.47824645042419434,4.300000000512227,5,True,3,False,ACCURACY_PRIORITY,LOW
340,1,student_b_16_4_fp32,HIGH_FIDELITY,False,0.7687522768974304,4.2000000348707545,5,True,1,True,ACCURACY_PRIORITY,LOW
341,0,student_b_16_4_fp32,HIGH_FIDELITY,False,0.9999532699584961,4.199911711170754,5,True,0,True,ACCURACY_PRIORITY,LOW
342,3,student_b_16_4_fp32,HIGH_FIDELITY,False,0.516328752040863,4.405335626101526,5,True,3,True,ACCURACY_PRIORITY,LOW
343,2,student_b_16_4_fp32,HIGH_FIDELITY,False,0.5143043994903564,4.2000000348707545,5,True,3,False,ACCURACY_PRIORITY,LOW
344,0,student_b_16_4_fp32,HIGH_FIDELITY,False,1.0,4.300000000512227,5,True,0,True,ACCURACY_PRIORITY,LOW
345,0,student_b_16_4_fp32,HIGH_FIDELITY,False,0.9997555613517761,4.502101937805658,5,True,0,True,ACCURACY_PRIORITY,LOW
346,3,student_b_16_4_fp32,HIGH_FIDELITY,False,0.5120323896408081,4.300000000512227,5,True,3,True,ACCURACY_PRIORITY,LOW
347,1,student_b_16_4_fp32,HIGH_FIDELITY,False,0.9875061511993408,4.500000045482011,5,True,1,True,ACCURACY_PRIORITY,LOW
348,1,student_b_16_4_fp32,HIGH_FIDELITY,False,0.9993259906768799,4.3999999661537,5,True,1,True,ACCURACY_PRIORITY,LOW
349,2,student_b_16_4_fp32,HIGH_FIDELITY,False,0.5023322105407715,4.400000079840538,5,True,3,False,ACCURACY_PRIORITY,LOW
350,0,student_b_16_4_fp32,HIGH_FIDELITY,False,0.9980888962745667,4.227472173276854,5,True,0,True,ACCURACY_PRIORITY,LOW
351,0,student_b_16_4_fp32,HIGH_FIDELITY,False,0.996938943862915,5.049156696617969,5,True,0,True,ACCURACY_PRIORITY,LOW
352,0,student_b_16_4_fp32,HIGH_FIDELITY,False,1.0,4.99452343875043,5,True,0,True,ACCURACY_PRIORITY,LOW
353,1,student_b_16_4_fp32,HIGH_FIDELITY,False,0.9985440969467163,4.2000000348707545,5,True,1,True,ACCURACY_PRIORITY,LOW
354,3,student_b_16_4_fp32,HIGH_FIDELITY,False,0.5652904510498047,4.300000000512227,5,True,2,False,ACCURACY_PRIORITY,LOW
355,3,student_b_16_4_fp32,HIGH_FIDELITY,False,0.5462048053741455,4.2000000348707545,5,True,2,False,ACCURACY_PRIORITY,LOW
356,0,student_b_16_4_fp32,HIGH_FIDELITY,False,0.9960585832595825,4.300000000512227,5,True,0,True,ACCURACY_PRIORITY,LOW
357,3,student_b_16_4_fp32,HIGH_FIDELITY,False,0.506296694278717,4.099999955542444,5,True,3,True,ACCURACY_PRIORITY,LOW
358,3,student_b_16_4_fp32,HIGH_FIDELITY,False,0.5155147910118103,4.335541831338095,5,True,3,True,ACCURACY_PRIORITY,LOW
359,2,student_b_16_4_fp32,HIGH_FIDELITY,False,0.5001506209373474,3.999999989900971,5,True,2,True,ACCURACY_PRIORITY,LOW
360,0,student_b_16_4_fp32,HIGH_FIDELITY,False,0.9996762275695801,4.418125453071923,5,True,0,True,ACCURACY_PRIORITY,LOW
361,2,student_b_16_4_fp32,HIGH_FIDELITY,False,0.6080142855644226,4.728422903059318,5,True,2,True,ACCURACY_PRIORITY,LOW
362,1,student_b_16_4_fp32,HIGH_FIDELITY,False,0.9995282888412476,4.600000011123484,5,True,1,True,ACCURACY_PRIORITY,LOW
363,3,student_b_16_4_fp32,HIGH_FIDELITY,False,0.5206707119941711,4.472736041035349,5,True,3,True,ACCURACY_PRIORITY,LOW
364,2,student_b_16_4_fp32,HIGH_FIDELITY,False,0.5356196761131287,4.703663320170707,5,True,2,True,ACCURACY_PRIORITY,LOW
365,3,student_b_16_4_fp32,HIGH_FIDELITY,False,0.5020343065261841,4.300000000512227,5,True,3,True,ACCURACY_PRIORITY,LOW
366,2,student_b_16_4_fp32,HIGH_FIDELITY,False,0.5041394829750061,10.837538142838257,5,True,3,False,ACCURACY_PRIORITY,LOW
367,2,student_b_16_4_fp32,HIGH_FIDELITY,False,0.5059508085250854,4.305414732849044,5,True,3,False,ACCURACY_PRIORITY,LOW
368,2,student_b_16_4_fp32,HIGH_FIDELITY,False,0.585762619972229,4.442977563981875,5,True,2,True,ACCURACY_PRIORITY,LOW
369,3,student_b_16_4_fp32,HIGH_FIDELITY,False,0.5116954445838928,4.300000000512227,5,True,3,True,ACCURACY_PRIORITY,LOW
370,3,student_b_16_4_fp32,HIGH_FIDELITY,False,0.5022783875465393,4.611274691309862,5,True,3,True,ACCURACY_PRIORITY,LOW
371,2,student_b_16_4_fp32,HIGH_FIDELITY,False,0.5134125351905823,4.51413926577328,5,True,3,False,ACCURACY_PRIORITY,LOW
372,3,student_b_16_4_fp32,HIGH_FIDELITY,False,0.5258193016052246,4.6949688282869815,5,True,2,False,ACCURACY_PRIORITY,LOW
373,2,student_b_16_4_fp32,HIGH_FIDELITY,False,0.5770081281661987,4.712486455778003,5,True,2,True,ACCURACY_PRIORITY,LOW
374,2,student_b_16_4_fp32,HIGH_FIDELITY,False,0.5158389806747437,5.468932161155319,5,True,3,False,ACCURACY_PRIORITY,LOW
375,3,student_b_16_4_fp32,HIGH_FIDELITY,False,0.5196821093559265,4.2000000348707545,5,True,2,False,ACCURACY_PRIORITY,LOW
376,3,student_b_16_4_fp32,HIGH_FIDELITY,False,0.5166091322898865,7.284454795850976,5,True,3,True,ACCURACY_PRIORITY,LOW
377,1,student_b_16_4_fp32,HIGH_FIDELITY,False,0.995126485824585,4.37883706298911,5,True,1,True,ACCURACY_PRIORITY,LOW
378,2,student_b_16_4_fp32,HIGH_FIDELITY,False,0.6198748350143433,5.241615261907994,5,True,2,True,ACCURACY_PRIORITY,LOW
379,0,student_b_16_4_fp32,HIGH_FIDELITY,False,1.0,4.500000045482011,5,True,0,True,ACCURACY_PRIORITY,LOW
380,2,student_b_16_4_fp32,HIGH_FIDELITY,False,0.5137315988540649,4.199999921183917,5,True,3,False,ACCURACY_PRIORITY,LOW
