sample_idx,true_fault,mode_a_prob_anom,threshold,mode_b_triggered,mode_a_pred,mode_b_pred,final_pred,mode_a_lat_us,mode_b_lat_us,total_lat_us,deadline_5ms_met,deadline_10ms_met,deadline_20ms_met,deadline_50ms_met
330,2,0.989894,0.5,1,1,3.0,3,74.7,74.1,148.8,1,1,1,1
331,2,0.989894,0.5,1,1,2.0,2,70.9,74.0,144.9,1,1,1,1
332,3,0.989894,0.5,1,1,2.0,2,76.0,91.4,167.4,1,1,1,1
333,2,0.989894,0.5,1,1,3.0,3,74.9,98.7,173.6,1,1,1,1
334,3,0.989894,0.5,1,1,2.0,2,174.2,230.3,404.5,1,1,1,1
335,1,1.0,0.5,1,1,1.0,1,216.2,224.6,440.8,1,1,1,1
336,3,0.989894,0.5,1,1,3.0,3,113.1,85.0,198.1,1,1,1,1
337,0,0.0,0.5,0,0,,0,74.4,0.0,74.4,1,1,1,1
338,0,0.0,0.5,0,0,,0,61.7,0.0,61.7,1,1,1,1
339,2,0.989894,0.5,1,1,1.0,1,60.2,71.9,132.1,1,1,1,1
340,1,0.989894,0.5,1,1,1.0,1,62.7,80.0,142.7,1,1,1,1
341,0,0.0,0.5,0,0,,0,65.1,0.0,65.1,1,1,1,1
342,3,0.989894,0.5,1,1,2.0,2,61.3,70.4,131.7,1,1,1,1
343,2,0.989894,0.5,1,1,3.0,3,60.0,76.2,136.2,1,1,1,1
344,0,0.0,0.5,0,0,,0,67.0,0.0,67.0,1,1,1,1
345,0,0.0,0.5,0,0,,0,62.2,0.0,62.2,1,1,1,1
346,3,0.989894,0.5,1,1,2.0,2,60.1,67.3,127.4,1,1,1,1
347,1,0.989894,0.5,1,1,1.0,1,71.3,73.7,145.0,1,1,1,1
348,1,0.989894,0.5,1,1,1.0,1,61.9,67.6,129.5,1,1,1,1
349,2,0.989894,0.5,1,1,3.0,3,61.7,67.9,129.6,1,1,1,1
350,0,0.0,0.5,0,0,,0,60.8,0.0,60.8,1,1,1,1
351,0,0.0,0.5,0,0,,0,64.2,0.0,64.2,1,1,1,1
352,0,0.0,0.5,0,0,,0,62.1,0.0,62.1,1,1,1,1
353,1,0.989894,0.5,1,1,1.0,1,61.9,77.0,138.9,1,1,1,1
354,3,1.0,0.5,1,1,2.0,2,65.6,70.4,136.0,1,1,1,1
355,3,1.0,0.5,1,1,2.0,2,61.7,73.4,135.1,1,1,1,1
356,0,0.0,0.5,0,0,,0,60.4,0.0,60.4,1,1,1,1
357,3,0.989894,0.5,1,1,2.0,2,73.4,72.1,145.5,1,1,1,1
358,3,0.989894,0.5,1,1,2.0,2,62.0,68.5,130.5,1,1,1,1
359,2,0.989894,0.5,1,1,2.0,2,61.4,69.6,131.0,1,1,1,1
360,0,0.0,0.5,0,0,,0,68.2,0.0,68.2,1,1,1,1
361,2,0.989894,0.5,1,1,2.0,2,64.4,69.1,133.5,1,1,1,1
362,1,0.999232,0.5,1,1,1.0,1,60.7,67.8,128.5,1,1,1,1
363,3,0.989894,0.5,1,1,2.0,2,60.8,80.0,140.8,1,1,1,1
364,2,0.989894,0.5,1,1,2.0,2,63.7,70.4,134.1,1,1,1,1
365,3,0.989894,0.5,1,1,2.0,2,65.9,70.6,136.5,1,1,1,1
366,2,0.989894,0.5,1,1,3.0,3,60.7,68.3,129.0,1,1,1,1
367,2,0.989894,0.5,1,1,3.0,3,72.2,70.8,143.0,1,1,1,1
368,2,1.0,0.5,1,1,2.0,2,61.1,72.0,133.1,1,1,1,1
369,3,0.989894,0.5,1,1,3.0,3,62.5,70.2,132.7,1,1,1,1
370,3,0.989894,0.5,1,1,3.0,3,70.1,73.3,143.4,1,1,1,1
371,2,0.989894,0.5,1,1,3.0,3,61.8,69.7,131.5,1,1,1,1
372,3,0.989894,0.5,1,1,2.0,2,61.0,67.9,128.9,1,1,1,1
373,2,0.989894,0.5,1,1,2.0,2,60.6,80.9,141.5,1,1,1,1
374,2,0.989894,0.5,1,1,2.0,2,64.2,69.2,133.4,1,1,1,1
375,3,0.989894,0.5,1,1,2.0,2,61.2,69.0,130.2,1,1,1,1
376,3,0.989894,0.5,1,1,2.0,2,60.9,82.3,143.2,1,1,1,1
377,1,1.0,0.5,1,1,1.0,1,68.5,78.7,147.2,1,1,1,1
378,2,0.997497,0.5,1,1,2.0,2,76.9,76.4,153.3,1,1,1,1
379,0,0.0,0.5,0,0,,0,67.2,0.0,67.2,1,1,1,1
380,2,0.989894,0.5,1,1,3.0,3,66.7,70.3,137.0,1,1,1,1
381,0,0.0,0.5,0,0,,0,62.4,0.0,62.4,1,1,1,1
382,2,0.989894,0.5,1,1,2.0,2,59.9,69.1,129.0,1,1,1,1
383,2,1.0,0.5,1,1,2.0,2,72.0,74.8,146.8,1,1,1,1
384,3,1.0,0.5,1,1,2.0,2,62.7,69.9,132.6,1,1,1,1
385,0,0.0,0.5,0,0,,0,63.2,0.0,63.2,1,1,1,1
386,0,0.0,0.5,0,0,,0,59.8,0.0,59.8,1,1,1,1
387,0,0.0,0.5,0,0,,0,63.8,0.0,63.8,1,1,1,1
388,3,0.989894,0.5,1,1,2.0,2,63.4,70.6,134.0,1,1,1,1
389,2,0.989894,0.5,1,1,3.0,3,62.5,81.2,143.7,1,1,1,1
390,0,0.0,0.5,0,0,,0,64.5,0.0,64.5,1,1,1,1
391,3,0.989894,0.5,1,1,2.0,2,75.7,76.0,151.7,1,1,1,1
392,1,0.989894,0.5,1,1,2.0,2,61.1,77.8,138.9,1,1,1,1
393,0,0.0,0.5,0,0,,0,66.7,0.0,66.7,1,1,1,1
394,2,0.989894,0.5,1,1,3.0,3,66.1,67.4,133.5,1,1,1,1
395,0,0.0,0.5,0,0,,0,60.3,0.0,60.3,1,1,1,1
396,1,1.0,0.5,1,1,1.0,1,73.6,72.1,145.7,1,1,1,1
397,1,1.0,0.5,1,1,1.0,1,62.4,69.7,132.1,1,1,1,1
398,2,0.989894,0.5,1,1,3.0,3,61.0,67.4,128.4,1,1,1,1
399,0,0.0,0.5,0,0,,0,67.6,0.0,67.6,1,1,1,1
400,3,0.999232,0.5,1,1,2.0,2,61.5,68.4,129.9,1,1,1,1
401,1,0.989894,0.5,1,1,1.0,1,60.5,70.5,131.0,1,1,1,1
402,0,0.0,0.5,0,0,,0,59.9,0.0,59.9,1,1,1,1
403,2,0.989894,0.5,1,1,3.0,3,64.9,70.5,135.4,1,1,1,1
404,3,0.989894,0.5,1,1,2.0,2,61.6,69.9,131.5,1,1,1,1
405,2,0.999232,0.5,1,1,3.0,3,62.7,69.5,132.2,1,1,1,1
406,0,0.0,0.5,0,0,,0,66.6,0.0,66.6,1,1,1,1
407,3,0.989894,0.5,1,1,3.0,3,62.0,70.4,132.4,1,1,1,1
408,3,1.0,0.5,1,1,1.0,1,61.0,69.0,130.0,1,1,1,1
409,3,0.989894,0.5,1,1,3.0,3,70.8,72.7,143.5,1,1,1,1
410,2,0.989894,0.5,1,1,3.0,3,61.0,68.9,129.9,1,1,1,1
411,1,1.0,0.5,1,1,1.0,1,60.4,69.7,130.1,1,1,1,1
412,0,0.0,0.5,0,0,,0,59.8,0.0,59.8,1,1,1,1
413,2,0.997497,0.5,1,1,2.0,2,64.9,73.1,138.0,1,1,1,1
414,1,1.0,0.5,1,1,1.0,1,62.1,70.3,132.4,1,1,1,1
415,1,1.0,0.5,1,1,1.0,1,60.8,77.5,138.3,1,1,1,1
416,0,0.0,0.5,0,0,,0,67.7,0.0,67.7,1,1,1,1
417,2,1.0,0.5,1,1,2.0,2,63.0,69.6,132.6,1,1,1,1
418,2,0.989894,0.5,1,1,2.0,2,61.7,68.4,130.1,1,1,1,1
419,2,0.989894,0.5,1,1,3.0,3,71.7,72.9,144.6,1,1,1,1
420,0,0.0,0.5,0,0,,0,62.6,0.0,62.6,1,1,1,1
421,1,0.997497,0.5,1,1,1.0,1,62.3,69.4,131.7,1,1,1,1
422,0,0.0,0.5,0,0,,0,68.2,0.0,68.2,1,1,1,1
423,3,0.989894,0.5,1,1,2.0,2,62.0,70.2,132.2,1,1,1,1
424,3,0.989894,0.5,1,1,3.0,3,61.3,66.8,128.1,1,1,1,1
425,3,0.989894,0.5,1,1,3.0,3,61.2,78.2,139.4,1,1,1,1
426,0,0.0,0.5,0,0,,0,64.4,0.0,64.4,1,1,1,1
427,0,0.0,0.5,0,0,,0,60.5,0.0,60.5,1,1,1,1
428,0,0.177465,0.5,0,0,,0,61.3,0.0,61.3,1,1,1,1
429,1,1.0,0.5,1,1,1.0,1,74.3,72.8,147.1,1,1,1,1
430,0,0.0,0.5,0,0,,0,61.8,0.0,61.8,1,1,1,1
431,3,0.989894,0.5,1,1,2.0,2,60.0,69.1,129.1,1,1,1,1
432,1,0.997497,0.5,1,1,1.0,1,69.7,73.1,142.8,1,1,1,1
433,1,0.997497,0.5,1,1,1.0,1,64.0,70.2,134.2,1,1,1,1
434,2,0.989894,0.5,1,1,2.0,2,60.5,68.1,128.6,1,1,1,1
435,3,0.989894,0.5,1,1,2.0,2,60.3,80.9,141.2,1,1,1,1
436,0,0.0,0.5,0,0,,0,64.0,0.0,64.0,1,1,1,1
437,0,0.0,0.5,0,0,,0,61.4,0.0,61.4,1,1,1,1
438,2,0.999232,0.5,1,1,2.0,2,61.5,75.3,136.8,1,1,1,1
439,0,0.177465,0.5,0,0,,0,66.3,0.0,66.3,1,1,1,1
440,1,0.999232,0.5,1,1,1.0,1,65.2,70.3,135.5,1,1,1,1
441,1,0.999232,0.5,1,1,1.0,1,62.7,69.2,131.9,1,1,1,1
442,0,0.0,0.5,0,0,,0,72.2,0.0,72.2,1,1,1,1
443,1,1.0,0.5,1,1,1.0,1,61.5,71.3,132.8,1,1,1,1
444,2,1.0,0.5,1,1,3.0,3,63.5,72.6,136.1,1,1,1,1
445,0,0.0,0.5,0,0,,0,78.8,0.0,78.8,1,1,1,1
446,2,0.989894,0.5,1,1,2.0,2,68.0,79.0,147.0,1,1,1,1
447,2,0.989894,0.5,1,1,2.0,2,80.7,89.9,170.6,1,1,1,1
448,3,1.0,0.5,1,1,3.0,3,85.6,97.8,183.4,1,1,1,1
449,0,0.0,0.5,0,0,,0,120.8,0.0,120.8,1,1,1,1
450,2,0.989894,0.5,1,1,3.0,3,79.8,74.8,154.6,1,1,1,1
451,3,1.0,0.5,1,1,3.0,3,68.1,70.6,138.7,1,1,1,1
452,3,0.989894,0.5,1,1,2.0,2,63.3,68.2,131.5,1,1,1,1
453,0,0.0,0.5,0,0,,0,61.4,0.0,61.4,1,1,1,1
454,2,0.999232,0.5,1,1,2.0,2,65.4,73.3,138.7,1,1,1,1
455,3,0.989894,0.5,1,1,2.0,2,62.2,70.6,132.8,1,1,1,1
456,2,0.989894,0.5,1,1,2.0,2,60.9,77.2,138.1,1,1,1,1
457,0,0.0,0.5,0,0,,0,68.1,0.0,68.1,1,1,1,1
458,2,0.989894,0.5,1,1,3.0,3,62.8,69.0,131.8,1,1,1,1
459,2,0.989894,0.5,1,1,2.0,2,61.0,69.7,130.7,1,1,1,1
460,3,1.0,0.5,1,1,2.0,2,72.1,71.5,143.6,1,1,1,1
461,0,0.0,0.5,0,0,,0,61.4,0.0,61.4,1,1,1,1
462,1,0.989894,0.5,1,1,1.0,1,60.8,67.7,128.5,1,1,1,1
463,3,1.0,0.5,1,1,2.0,2,61.0,80.5,141.5,1,1,1,1
464,2,0.989894,0.5,1,1,3.0,3,63.4,68.9,132.3,1,1,1,1
465,1,1.0,0.5,1,1,1.0,1,60.3,68.4,128.7,1,1,1,1
466,3,0.989894,0.5,1,1,3.0,3,60.1,75.2,135.3,1,1,1,1
467,0,0.0,0.5,0,0,,0,67.6,0.0,67.6,1,1,1,1
468,0,0.0,0.5,0,0,,0,61.4,0.0,61.4,1,1,1,1
469,1,0.997497,0.5,1,1,1.0,1,61.9,68.6,130.5,1,1,1,1
470,1,1.0,0.5,1,1,1.0,1,71.2,71.0,142.2,1,1,1,1
471,1,0.989894,0.5,1,1,1.0,1,61.6,71.6,133.2,1,1,1,1
472,1,0.989894,0.5,1,1,1.0,1,60.3,69.2,129.5,1,1,1,1
473,3,0.999232,0.5,1,1,3.0,3,60.7,80.7,141.4,1,1,1,1
474,3,0.989894,0.5,1,1,2.0,2,63.3,69.6,132.9,1,1,1,1
475,1,1.0,0.5,1,1,1.0,1,60.4,69.2,129.6,1,1,1,1
476,0,0.0,0.5,0,0,,0,60.5,0.0,60.5,1,1,1,1
477,0,0.0,0.5,0,0,,0,66.6,0.0,66.6,1,1,1,1
478,1,0.999232,0.5,1,1,1.0,1,61.2,67.7,128.9,1,1,1,1
479,0,0.177465,0.5,0,0,,0,60.3,0.0,60.3,1,1,1,1
480,0,0.0,0.5,0,0,,0,72.7,0.0,72.7,1,1,1,1
481,0,0.0,0.5,0,0,,0,62.4,0.0,62.4,1,1,1,1
482,1,1.0,0.5,1,1,1.0,1,60.7,68.9,129.6,1,1,1,1
483,0,0.177465,0.5,0,0,,0,68.3,0.0,68.3,1,1,1,1
484,0,0.0,0.5,0,0,,0,69.2,0.0,69.2,1,1,1,1
485,1,1.0,0.5,1,1,1.0,1,62.4,69.2,131.6,1,1,1,1
486,2,0.989894,0.5,1,1,3.0,3,60.3,80.8,141.1,1,1,1,1
487,3,0.989894,0.5,1,1,3.0,3,63.3,70.7,134.0,1,1,1,1
488,3,0.989894,0.5,1,1,3.0,3,61.8,67.4,129.2,1,1,1,1
489,3,0.989894,0.5,1,1,3.0,3,60.2,76.4,136.6,1,1,1,1
490,3,0.989894,0.5,1,1,2.0,2,65.3,70.7,136.0,1,1,1,1
491,2,0.989894,0.5,1,1,3.0,3,60.8,70.0,130.8,1,1,1,1
492,2,0.989894,0.5,1,1,2.0,2,60.7,69.4,130.1,1,1,1,1
493,1,1.0,0.5,1,1,1.0,1,72.6,71.1,143.7,1,1,1,1
494,3,0.989894,0.5,1,1,3.0,3,61.5,69.4,130.9,1,1,1,1
495,2,0.989894,0.5,1,1,3.0,3,60.2,70.3,130.5,1,1,1,1
496,0,0.0,0.5,0,0,,0,61.0,0.0,61.0,1,1,1,1
497,0,0.0,0.5,0,0,,0,65.7,0.0,65.7,1,1,1,1
498,2,1.0,0.5,1,1,3.0,3,86.4,79.9,166.3,1,1,1,1
499,2,0.989894,0.5,1,1,3.0,3,63.1,81.5,144.6,1,1,1,1
500,3,1.0,0.5,1,1,3.0,3,64.0,68.2,132.2,1,1,1,1
501,1,1.0,0.5,1,1,1.0,1,63.3,69.0,132.3,1,1,1,1
502,3,0.989894,0.5,1,1,2.0,2,59.3,78.3,137.6,1,1,1,1
503,0,0.0,0.5,0,0,,0,66.6,0.0,66.6,1,1,1,1
504,0,0.0,0.5,0,0,,0,61.4,0.0,61.4,1,1,1,1
505,2,1.0,0.5,1,1,2.0,2,61.7,69.5,131.2,1,1,1,1
506,1,0.997497,0.5,1,1,1.0,1,73.5,71.6,145.1,1,1,1,1
507,3,0.989894,0.5,1,1,3.0,3,62.2,69.5,131.7,1,1,1,1
508,2,0.999232,0.5,1,1,3.0,3,60.8,67.5,128.3,1,1,1,1
509,0,0.0,0.5,0,0,,0,71.8,0.0,71.8,1,1,1,1
510,0,0.0,0.5,0,0,,0,61.1,0.0,61.1,1,1,1,1
511,1,0.989894,0.5,1,1,1.0,1,60.3,69.1,129.4,1,1,1,1
512,0,0.0,0.5,0,0,,0,61.2,0.0,61.2,1,1,1,1
513,3,0.989894,0.5,1,1,3.0,3,65.0,67.9,132.9,1,1,1,1
514,1,1.0,0.5,1,1,1.0,1,61.0,69.9,130.9,1,1,1,1
515,3,0.989894,0.5,1,1,3.0,3,60.3,69.4,129.7,1,1,1,1
516,0,0.0,0.5,0,0,,0,72.8,0.0,72.8,1,1,1,1
517,0,0.0,0.5,0,0,,0,62.9,0.0,62.9,1,1,1,1
518,1,1.0,0.5,1,1,1.0,1,61.1,69.1,130.2,1,1,1,1
519,2,0.989894,0.5,1,1,3.0,3,70.9,74.2,145.1,1,1,1,1
520,0,0.0,0.5,0,0,,0,62.9,0.0,62.9,1,1,1,1
521,1,0.989894,0.5,1,1,1.0,1,62.7,68.3,131.0,1,1,1,1
522,0,0.0,0.5,0,0,,0,62.0,0.0,62.0,1,1,1,1
523,2,0.989894,0.5,1,1,3.0,3,64.4,69.5,133.9,1,1,1,1
524,2,0.997497,0.5,1,1,2.0,2,61.8,69.0,130.8,1,1,1,1
525,2,0.989894,0.5,1,1,2.0,2,63.2,76.0,139.2,1,1,1,1
526,1,1.0,0.5,1,1,1.0,1,66.7,70.8,137.5,1,1,1,1
527,3,0.989894,0.5,1,1,2.0,2,61.9,69.5,131.4,1,1,1,1
528,2,0.999232,0.5,1,1,2.0,2,61.3,68.9,130.2,1,1,1,1
529,0,0.0,0.5,0,0,,0,73.0,0.0,73.0,1,1,1,1
530,1,1.0,0.5,1,1,1.0,1,62.0,67.5,129.5,1,1,1,1
531,0,0.0,0.5,0,0,,0,61.4,0.0,61.4,1,1,1,1
532,1,1.0,0.5,1,1,1.0,1,60.1,79.8,139.9,1,1,1,1
533,0,0.0,0.5,0,0,,0,64.4,0.0,64.4,1,1,1,1
534,0,0.0,0.5,0,0,,0,60.5,0.0,60.5,1,1,1,1
535,0,0.0,0.5,0,0,,0,59.9,0.0,59.9,1,1,1,1
536,0,0.0,0.5,0,0,,0,65.5,0.0,65.5,1,1,1,1
537,1,1.0,0.5,1,1,1.0,1,62.5,70.3,132.8,1,1,1,1
538,3,1.0,0.5,1,1,3.0,3,59.5,69.3,128.8,1,1,1,1
539,0,0.0,0.5,0,0,,0,73.0,0.0,73.0,1,1,1,1
540,3,0.989894,0.5,1,1,3.0,3,63.1,69.9,133.0,1,1,1,1
541,0,0.0,0.5,0,0,,0,61.6,0.0,61.6,1,1,1,1
542,2,0.989894,0.5,1,1,2.0,2,68.8,74.0,142.8,1,1,1,1
543,3,0.989894,0.5,1,1,2.0,2,62.6,70.6,133.2,1,1,1,1
544,3,0.989894,0.5,1,1,3.0,3,60.3,68.2,128.5,1,1,1,1
545,2,0.989894,0.5,1,1,3.0,3,61.2,79.3,140.5,1,1,1,1
546,0,0.0,0.5,0,0,,0,64.6,0.0,64.6,1,1,1,1
547,0,0.0,0.5,0,0,,0,61.4,0.0,61.4,1,1,1,1
548,2,0.989894,0.5,1,1,1.0,1,61.2,68.1,129.3,1,1,1,1
549,2,0.989894,0.5,1,1,2.0,2,67.5,70.8,138.3,1,1,1,1
550,2,0.989894,0.5,1,1,3.0,3,61.7,68.9,130.6,1,1,1,1
551,3,0.989894,0.5,1,1,3.0,3,61.3,70.7,132.0,1,1,1,1
552,1,0.997497,0.5,1,1,1.0,1,70.9,73.8,144.7,1,1,1,1
553,0,0.177465,0.5,0,0,,0,76.3,0.0,76.3,1,1,1,1
554,2,0.989894,0.5,1,1,3.0,3,61.5,70.1,131.6,1,1,1,1
555,2,0.989894,0.5,1,1,3.0,3,60.6,81.0,141.6,1,1,1,1
556,0,0.177465,0.5,0,0,,0,63.2,0.0,63.2,1,1,1,1
557,3,0.989894,0.5,1,1,2.0,2,61.3,67.8,129.1,1,1,1,1
558,2,0.989894,0.5,1,1,3.0,3,59.1,75.6,134.7,1,1,1,1
559,3,0.989894,0.5,1,1,2.0,2,66.0,72.5,138.5,1,1,1,1
560,2,0.989894,0.5,1,1,2.0,2,61.9,69.6,131.5,1,1,1,1
561,0,0.989894,0.5,1,1,0.0,0,60.6,68.8,129.4,1,1,1,1
562,2,0.989894,0.5,1,1,3.0,3,74.2,71.5,145.7,1,1,1,1
563,1,1.0,0.5,1,1,1.0,1,63.3,71.0,134.3,1,1,1,1
564,0,0.0,0.5,0,0,,0,63.4,0.0,63.4,1,1,1,1
565,2,0.999232,0.5,1,1,2.0,2,78.6,74.5,153.1,1,1,1,1
566,0,0.0,0.5,0,0,,0,68.1,0.0,68.1,1,1,1,1
567,0,0.0,0.5,0,0,,0,65.0,0.0,65.0,1,1,1,1
568,3,0.989894,0.5,1,1,2.0,2,80.2,77.9,158.1,1,1,1,1
569,0,0.0,0.5,0,0,,0,66.4,0.0,66.4,1,1,1,1
570,1,1.0,0.5,1,1,1.0,1,61.7,69.3,131.0,1,1,1,1
571,2,0.999232,0.5,1,1,3.0,3,60.6,81.5,142.1,1,1,1,1
572,2,0.999232,0.5,1,1,3.0,3,65.0,69.8,134.8,1,1,1,1
573,3,0.999232,0.5,1,1,2.0,2,61.3,69.1,130.4,1,1,1,1
574,3,0.989894,0.5,1,1,3.0,3,61.2,79.6,140.8,1,1,1,1
575,0,0.0,0.5,0,0,,0,66.4,0.0,66.4,1,1,1,1
576,0,0.0,0.5,0,0,,0,61.6,0.0,61.6,1,1,1,1
577,3,1.0,0.5,1,1,2.0,2,61.7,68.0,129.7,1,1,1,1
578,0,0.0,0.5,0,0,,0,71.1,0.0,71.1,1,1,1,1
579,0,0.0,0.5,0,0,,0,61.2,0.0,61.2,1,1,1,1
580,1,0.989894,0.5,1,1,1.0,1,60.8,70.7,131.5,1,1,1,1
581,1,0.989894,0.5,1,1,1.0,1,70.1,72.1,142.2,1,1,1,1
582,3,0.989894,0.5,1,1,3.0,3,61.4,67.6,129.0,1,1,1,1
583,3,0.989894,0.5,1,1,3.0,3,60.2,70.4,130.6,1,1,1,1
584,0,0.0,0.5,0,0,,0,59.3,0.0,59.3,1,1,1,1
585,1,0.989894,0.5,1,1,1.0,1,65.2,70.7,135.9,1,1,1,1
586,3,0.989894,0.5,1,1,2.0,2,62.0,70.6,132.6,1,1,1,1
587,1,1.0,0.5,1,1,1.0,1,60.8,78.1,138.9,1,1,1,1
588,2,0.989894,0.5,1,1,3.0,3,64.5,71.5,136.0,1,1,1,1
589,1,1.0,0.5,1,1,1.0,1,62.6,70.4,133.0,1,1,1,1
590,2,1.0,0.5,1,1,3.0,3,60.9,70.0,130.9,1,1,1,1
591,0,0.0,0.5,0,0,,0,71.5,0.0,71.5,1,1,1,1
592,3,0.989894,0.5,1,1,2.0,2,61.5,67.8,129.3,1,1,1,1
593,1,1.0,0.5,1,1,1.0,1,60.6,69.1,129.7,1,1,1,1
594,2,0.989894,0.5,1,1,2.0,2,59.1,79.7,138.8,1,1,1,1
595,1,0.989894,0.5,1,1,1.0,1,63.5,69.9,133.4,1,1,1,1
596,0,0.0,0.5,0,0,,0,60.4,0.0,60.4,1,1,1,1
597,1,0.997497,0.5,1,1,1.0,1,62.0,78.6,140.6,1,1,1,1
598,0,0.0,0.5,0,0,,0,65.5,0.0,65.5,1,1,1,1
599,0,0.0,0.5,0,0,,0,62.0,0.0,62.0,1,1,1,1
600,0,0.0,0.5,0,0,,0,60.4,0.0,60.4,1,1,1,1
601,0,0.0,0.5,0,0,,0,73.8,0.0,73.8,1,1,1,1
602,3,0.989894,0.5,1,1,2.0,2,60.6,68.5,129.1,1,1,1,1
603,3,0.989894,0.5,1,1,2.0,2,61.1,70.9,132.0,1,1,1,1
604,3,0.989894,0.5,1,1,2.0,2,66.0,73.3,139.3,1,1,1,1
605,3,0.989894,0.5,1,1,3.0,3,64.9,69.8,134.7,1,1,1,1
606,0,0.0,0.5,0,0,,0,61.5,0.0,61.5,1,1,1,1
607,0,0.0,0.5,0,0,,0,60.1,0.0,60.1,1,1,1,1
608,0,0.0,0.5,0,0,,0,66.0,0.0,66.0,1,1,1,1
609,0,0.0,0.5,0,0,,0,62.4,0.0,62.4,1,1,1,1
610,0,0.0,0.5,0,0,,0,61.9,0.0,61.9,1,1,1,1
611,3,0.989894,0.5,1,1,2.0,2,72.3,71.8,144.1,1,1,1,1
612,0,0.0,0.5,0,0,,0,61.3,0.0,61.3,1,1,1,1
613,0,0.0,0.5,0,0,,0,62.5,0.0,62.5,1,1,1,1
614,2,0.989894,0.5,1,1,2.0,2,68.8,76.0,144.8,1,1,1,1
615,2,0.989894,0.5,1,1,3.0,3,63.3,72.1,135.4,1,1,1,1
616,2,0.989894,0.5,1,1,3.0,3,61.8,69.8,131.6,1,1,1,1
617,1,0.989894,0.5,1,1,1.0,1,61.3,78.8,140.1,1,1,1,1
618,3,0.989894,0.5,1,1,3.0,3,63.8,69.2,133.0,1,1,1,1
619,1,0.989894,0.5,1,1,1.0,1,61.0,69.6,130.6,1,1,1,1
620,2,0.989894,0.5,1,1,2.0,2,62.0,73.9,135.9,1,1,1,1
621,3,0.989894,0.5,1,1,2.0,2,66.8,70.8,137.6,1,1,1,1
622,0,0.0,0.5,0,0,,0,60.6,0.0,60.6,1,1,1,1
623,3,1.0,0.5,1,1,2.0,2,61.0,69.1,130.1,1,1,1,1
624,2,0.989894,0.5,1,1,2.0,2,71.3,70.8,142.1,1,1,1,1
625,0,0.0,0.5,0,0,,0,62.1,0.0,62.1,1,1,1,1
626,3,0.989894,0.5,1,1,3.0,3,60.7,68.1,128.8,1,1,1,1
627,2,0.989894,0.5,1,1,2.0,2,61.1,79.3,140.4,1,1,1,1
628,3,0.989894,0.5,1,1,3.0,3,62.7,69.7,132.4,1,1,1,1
629,1,1.0,0.5,1,1,1.0,1,62.2,69.6,131.8,1,1,1,1
630,0,0.0,0.5,0,0,,0,60.1,0.0,60.1,1,1,1,1
631,2,0.989894,0.5,1,1,2.0,2,67.4,71.2,138.6,1,1,1,1
632,2,0.989894,0.5,1,1,2.0,2,61.6,70.6,132.2,1,1,1,1
633,0,0.0,0.5,0,0,,0,60.6,0.0,60.6,1,1,1,1
634,3,1.0,0.5,1,1,2.0,2,70.2,71.2,141.4,1,1,1,1
635,1,0.989894,0.5,1,1,1.0,1,62.0,69.3,131.3,1,1,1,1
636,1,0.997497,0.5,1,1,1.0,1,60.1,69.0,129.1,1,1,1,1
637,0,0.0,0.5,0,0,,0,60.2,0.0,60.2,1,1,1,1
638,2,0.989894,0.5,1,1,3.0,3,63.3,69.8,133.1,1,1,1,1
639,3,0.989894,0.5,1,1,2.0,2,61.1,70.2,131.3,1,1,1,1
640,0,0.0,0.5,0,0,,0,61.2,0.0,61.2,1,1,1,1
641,2,1.0,0.5,1,1,2.0,2,66.5,69.5,136.0,1,1,1,1
642,2,1.0,0.5,1,1,2.0,2,60.1,69.4,129.5,1,1,1,1
643,2,0.989894,0.5,1,1,3.0,3,60.1,68.3,128.4,1,1,1,1
644,1,0.997497,0.5,1,1,1.0,1,72.7,71.8,144.5,1,1,1,1
645,3,1.0,0.5,1,1,3.0,3,62.4,68.2,130.6,1,1,1,1
646,3,0.989894,0.5,1,1,3.0,3,60.3,68.0,128.3,1,1,1,1
647,3,0.989894,0.5,1,1,2.0,2,66.2,74.3,140.5,1,1,1,1
648,1,0.997497,0.5,1,1,1.0,1,63.6,69.0,132.6,1,1,1,1
649,0,0.0,0.5,0,0,,0,61.5,0.0,61.5,1,1,1,1
650,2,0.989894,0.5,1,1,3.0,3,59.4,77.7,137.1,1,1,1,1
651,1,0.999232,0.5,1,1,1.0,1,66.0,72.4,138.4,1,1,1,1
652,3,1.0,0.5,1,1,2.0,2,61.6,68.0,129.6,1,1,1,1
653,1,0.999232,0.5,1,1,1.0,1,60.0,70.0,130.0,1,1,1,1
654,0,0.0,0.5,0,0,,0,71.3,0.0,71.3,1,1,1,1
655,3,1.0,0.5,1,1,3.0,3,62.1,69.8,131.9,1,1,1,1
656,0,0.0,0.5,0,0,,0,60.1,0.0,60.1,1,1,1,1
657,3,0.989894,0.5,1,1,2.0,2,68.4,73.8,142.2,1,1,1,1
658,3,0.989894,0.5,1,1,3.0,3,61.1,68.0,129.1,1,1,1,1
659,3,0.989894,0.5,1,1,3.0,3,60.5,69.4,129.9,1,1,1,1
660,0,0.0,0.5,0,0,,0,60.7,0.0,60.7,1,1,1,1
661,2,0.989894,0.5,1,1,2.0,2,65.6,70.4,136.0,1,1,1,1
662,1,0.997497,0.5,1,1,1.0,1,61.4,68.1,129.5,1,1,1,1
